"peak_id","chr","start","end","width","replicate_count","gene","gene_id","annotation","distance_to_TSS","nearest_DMR_distance","has_overlapping_DMR","has_nearby_DMR_5kb","overlapping_DMR_logFC","overlapping_DMR_direction"
"TEAD1_peak_9521","chr7",127641833,127642144,312,3,"SND1-DT","121832805","Distal Intergenic",9720,3832,FALSE,TRUE,NA,NA
"TEAD1_peak_9522","chr7",127667157,127667300,144,2,"SND1","27044","Intron (ENST00000463020.1/27044, intron 1 of 1)",-11745,29156,FALSE,FALSE,NA,NA
"TEAD1_peak_9523","chr7",127751208,127751400,193,3,"SND1","27044","Intron (ENST00000354725.8/27044, intron 10 of 23)",32550,36207,FALSE,FALSE,NA,NA
"TEAD1_peak_9524","chr7",127768342,127768760,419,3,"SND1","27044","Intron (ENST00000354725.8/27044, intron 10 of 23)",49684,53341,FALSE,FALSE,NA,NA
"TEAD1_peak_9525","chr7",127776837,127777195,359,3,"SND1","27044","Intron (ENST00000354725.8/27044, intron 10 of 23)",58179,61836,FALSE,FALSE,NA,NA
"TEAD1_peak_9526","chr7",128164417,128164774,358,2,"LOC124901744","124901744","Promoter (2-3kb)",-2887,1226,FALSE,TRUE,NA,NA
"TEAD1_peak_9527","chr7",128627220,128627420,201,2,"GARIN1A","346653","Exon (ENST00000411257.1/ENST00000411257.1, exon 1 of 1)",-44273,66080,FALSE,FALSE,NA,NA
"TEAD1_peak_9528","chr7",128897853,128898184,332,3,"KCP","375616","Intron (ENST00000610776.5/375616, intron 8 of 39)",5168,852,FALSE,TRUE,NA,NA
"TEAD1_peak_9529","chr7",129066516,129067107,592,3,"TPI1P2","286016","Distal Intergenic",10497,10015,FALSE,FALSE,NA,NA
"TEAD1_peak_9530","chr7",129353065,129353308,244,2,"AHCYL2","23382","Promoter (1-2kb)",1562,6692,FALSE,FALSE,NA,NA
"TEAD1_peak_9531","chr7",129489534,129489723,190,2,"SMKR1","100287482","Distal Intergenic",-12808,11777,FALSE,FALSE,NA,NA
"TEAD1_peak_9532","chr7",129690636,129690971,336,3,"NRF1","4899","Intron (ENST00000393232.6/4899, intron 5 of 10)",60558,48135,FALSE,FALSE,NA,NA
"TEAD1_peak_9533","chr7",129831442,129831977,536,3,"UBE2H","7328","3' UTR",7764,7941,FALSE,FALSE,NA,NA
"TEAD1_peak_9534","chr7",129840586,129841179,594,3,"UBE2H","7328","Promoter (<=1kb)",-845,1821,FALSE,TRUE,NA,NA
"TEAD1_peak_9535","chr7",129896646,129896855,210,2,"UBE2H","7328","Intron (ENST00000355621.8/7328, intron 1 of 6)",-15670,4145,FALSE,TRUE,NA,NA
"TEAD1_peak_9536","chr7",129908254,129908552,299,2,"UBE2H","7328","Intron (ENST00000355621.8/7328, intron 1 of 6)",-27278,2948,FALSE,TRUE,NA,NA
"TEAD1_peak_9537","chr7",129949079,129949508,430,3,"UBE2H","7328","Promoter (1-2kb)",1819,6992,FALSE,FALSE,NA,NA
"TEAD1_peak_9538","chr7",129969984,129970522,539,3,"UBE2H-DT","121832803","Intron (ENST00000587038.2/121832803, intron 1 of 4)",16750,8983,FALSE,FALSE,NA,NA
"TEAD1_peak_9539","chr7",130009306,130009665,360,2,"UBE2H-DT","121832803","Promoter (<=1kb)",452,7335,FALSE,FALSE,NA,NA
"TEAD1_peak_9540","chr7",130275947,130276213,267,2,"CPA2","1358","Intron (ENST00000222481.9/1358, intron 6 of 10)",9066,6446,FALSE,FALSE,NA,NA
"TEAD1_peak_9541","chr7",130356220,130356864,645,3,"CPA5","93979","Intron (ENST00000463587.5/93979, intron 4 of 4)",-6577,5219,FALSE,FALSE,NA,NA
"TEAD1_peak_9542","chr7",130891521,130891692,172,2,"LINC-PINT","378805","Intron (ENST00000447430.1/100506860, intron 2 of 4)",-7103,16808,FALSE,FALSE,NA,NA
"TEAD1_peak_9543","chr7",130904370,130904629,260,2,"LINC-PINT","378805","Intron (ENST00000447430.1/100506860, intron 2 of 4)",8484,3871,FALSE,TRUE,NA,NA
"TEAD1_peak_9544","chr7",130912263,130912437,175,2,"LINC-PINT","378805","Promoter (<=1kb)",676,3262,FALSE,TRUE,NA,NA
"TEAD1_peak_9545","chr7",130912983,130913606,624,3,"LINC00513","100506860","Promoter (<=1kb)",0,3982,FALSE,TRUE,NA,NA
"TEAD1_peak_9546","chr7",130921446,130921689,244,3,"LINC00513","100506860","Intron (ENST00000447430.1/100506860, intron 4 of 4)",7938,12445,FALSE,FALSE,NA,NA
"TEAD1_peak_9547","chr7",131160002,131160288,287,2,"LINC-PINT","378805","Intron (ENST00000421797.6/4289, intron 2 of 18)",-49826,17001,FALSE,FALSE,NA,NA
"TEAD1_peak_9548","chr7",131164391,131165010,620,3,"LINC-PINT","378805","Intron (ENST00000421797.6/4289, intron 2 of 18)",-54215,21390,FALSE,FALSE,NA,NA
"TEAD1_peak_9549","chr7",131166072,131166429,358,3,"LINC-PINT","378805","Intron (ENST00000421797.6/4289, intron 2 of 18)",-55896,23071,FALSE,FALSE,NA,NA
"TEAD1_peak_9550","chr7",131198082,131198406,325,3,"MKLN1","4289","Intron (ENST00000421797.6/4289, intron 2 of 18)",-86656,3594,FALSE,TRUE,NA,NA
"TEAD1_peak_9551","chr7",131327417,131327587,171,2,"MKLN1-AS","100506881","Promoter (<=1kb)",130,28916,FALSE,FALSE,NA,NA
"TEAD1_peak_9552","chr7",131370622,131370798,177,2,"MKLN1-AS","100506881","Intron (ENST00000421797.6/4289, intron 2 of 18)",-42310,72121,FALSE,FALSE,NA,NA
"TEAD1_peak_9553","chr7",131480992,131481239,248,2,"MKLN1","4289","Promoter (2-3kb)",2521,23261,FALSE,FALSE,NA,NA
"TEAD1_peak_9554","chr7",131521697,131522075,379,3,"PODXL","5420","Intron (ENST00000446198.5/5420, intron 1 of 6)",-10799,8696,FALSE,FALSE,NA,NA
"TEAD1_peak_9555","chr7",131600716,131600887,172,2,"PODXL","5420","Distal Intergenic",-42499,7613,FALSE,FALSE,NA,NA
"TEAD1_peak_9556","chr7",131620748,131621063,316,2,"PODXL","5420","Distal Intergenic",-62531,11747,FALSE,FALSE,NA,NA
"TEAD1_peak_9557","chr7",131827196,131827636,441,3,"LOC101928782","101928782","Distal Intergenic",-70005,80864,FALSE,FALSE,NA,NA
"TEAD1_peak_9558","chr7",131895676,131895857,182,2,"LOC101928782","101928782","Promoter (1-2kb)",-1784,12643,FALSE,FALSE,NA,NA
"TEAD1_peak_9559","chr7",132065766,132065978,213,3,"PLXNA4","91584","Distal Intergenic",79529,99522,FALSE,FALSE,NA,NA
"TEAD1_peak_9560","chr7",132066287,132066459,173,2,"PLXNA4","91584","Distal Intergenic",79048,99041,FALSE,FALSE,NA,NA
"TEAD1_peak_9561","chr7",132145524,132145738,215,2,"PLXNA4","91584","Promoter (<=1kb)",-17,19762,FALSE,FALSE,NA,NA
"TEAD1_peak_9562","chr7",132590286,132590469,184,2,"PLXNA4","91584","Intron (ENST00000378539.5/91584, intron 2 of 4)",-12985,81785,FALSE,FALSE,NA,NA
"TEAD1_peak_9563","chr7",132752603,132752857,255,2,"LOC124900236","124900236","Promoter (<=1kb)",-166,10102,FALSE,FALSE,NA,NA
"TEAD1_peak_9564","chr7",132783870,132784152,283,2,"LOC100506937","100506937","Distal Intergenic",24878,20369,FALSE,FALSE,NA,NA
"TEAD1_peak_9565","chr7",133053258,133053916,659,3,"CHCHD3","54927","Promoter (1-2kb)",-1196,9257,FALSE,FALSE,NA,NA
"TEAD1_peak_9566","chr7",133562741,133562970,230,2,"EXOC4","60412","Intron (ENST00000486013.5/60412, intron 9 of 9)",11142,72740,FALSE,FALSE,NA,NA
"TEAD1_peak_9567","chr7",133582858,133583428,571,3,"EXOC4","60412","Intron (ENST00000486013.5/60412, intron 9 of 9)",6158,92857,FALSE,FALSE,NA,NA
"TEAD1_peak_9568","chr7",133853678,133854046,369,3,"EXOC4","60412","Intron (ENST00000253861.5/60412, intron 11 of 17)",-41017,49454,FALSE,FALSE,NA,NA
"TEAD1_peak_9569","chr7",133913402,133913610,209,2,"EXOC4","60412","Intron (ENST00000253861.5/60412, intron 12 of 17)",-16831,6401,FALSE,FALSE,NA,NA
"TEAD1_peak_9570","chr7",134369159,134369333,175,2,"SLC35B4","84912","Exon (ENST00000701206.1/105375517, exon 3 of 3)",-52229,74158,FALSE,FALSE,NA,NA
"TEAD1_peak_9571","chr7",134462407,134462569,163,2,"AKR1B1","231","Distal Intergenic",-3123,5931,FALSE,FALSE,NA,NA
"TEAD1_peak_9572","chr7",134589637,134589843,207,2,"AKR1B15","441282","Distal Intergenic",24465,46136,FALSE,FALSE,NA,NA
"TEAD1_peak_9573","chr7",134593790,134594087,298,2,"AKR1B15","441282","Distal Intergenic",28618,50289,FALSE,FALSE,NA,NA
"TEAD1_peak_9574","chr7",134619988,134620266,279,2,"BPGM","669","Distal Intergenic",-26545,27734,FALSE,FALSE,NA,NA
"TEAD1_peak_9575","chr7",134660606,134661320,715,3,"BPGM","669","Promoter (<=1kb)",185,12105,FALSE,FALSE,NA,NA
"TEAD1_peak_9576","chr7",134686456,134686982,527,3,"BPGM","669","Intron (ENST00000422042.1/ENST00000422042.1, intron 2 of 2)",26035,37955,FALSE,FALSE,NA,NA
"TEAD1_peak_9577","chr7",134690638,134691414,777,3,"BPGM","669","Distal Intergenic",30217,42137,FALSE,FALSE,NA,NA
"TEAD1_peak_9578","chr7",134691747,134692496,750,3,"BPGM","669","Distal Intergenic",31326,43246,FALSE,FALSE,NA,NA
"TEAD1_peak_9579","chr7",134693233,134693690,458,2,"BPGM","669","Distal Intergenic",32812,44732,FALSE,FALSE,NA,NA
"TEAD1_peak_9580","chr7",134695443,134695656,214,3,"BPGM","669","Distal Intergenic",35022,46942,FALSE,FALSE,NA,NA
"TEAD1_peak_9581","chr7",134699729,134700167,439,3,"BPGM","669","Distal Intergenic",39308,51228,FALSE,FALSE,NA,NA
"TEAD1_peak_9582","chr7",134712108,134712517,410,3,"CALD1","800","Distal Intergenic",-31735,63607,FALSE,FALSE,NA,NA
"TEAD1_peak_9583","chr7",134719967,134720528,562,3,"CALD1","800","Distal Intergenic",-23724,71466,FALSE,FALSE,NA,NA
"TEAD1_peak_9584","chr7",134742179,134742743,565,3,"CALD1","800","Promoter (1-2kb)",-1509,52757,FALSE,FALSE,NA,NA
"TEAD1_peak_9585","chr7",134779313,134779647,335,2,"CALD1","800","Promoter (<=1kb)",0,15853,FALSE,FALSE,NA,NA
"TEAD1_peak_9586","chr7",135177440,135177646,207,2,"CYREN","78996","Distal Intergenic",-6645,0,TRUE,TRUE,3.38542491029972,"Hyper"
"TEAD1_peak_9587","chr7",135193734,135194036,303,3,"WDR91","29062","Promoter (<=1kb)",-65,1964,FALSE,TRUE,NA,NA
"TEAD1_peak_9588","chr7",135254107,135254550,444,3,"STRA8","346673","Intron (ENST00000275764.3/346673, intron 7 of 8)",20269,47606,FALSE,FALSE,NA,NA
"TEAD1_peak_9589","chr7",135621216,135621439,224,3,"NUP205","23165","Promoter (1-2kb)",1402,16215,FALSE,FALSE,NA,NA
"TEAD1_peak_9590","chr7",135714664,135714777,114,2,"SLC13A4","26266","Intron (ENST00000682651.1/26266, intron 2 of 15)",-8857,6723,FALSE,FALSE,NA,NA
"TEAD1_peak_9591","chr7",135758056,135758368,313,2,"FAM180A","389558","Distal Intergenic",-9243,8555,FALSE,FALSE,NA,NA
"TEAD1_peak_9592","chr7",135930830,135931380,551,3,"MTPN","136319","Intron (ENST00000419211.2/ENST00000419211.2, intron 2 of 2)",45973,24620,FALSE,FALSE,NA,NA
"TEAD1_peak_9593","chr7",136133468,136134022,555,3,"LOC105375523","105375523","Intron (ENST00000657456.1/105375523, intron 1 of 4)",40511,16467,FALSE,FALSE,NA,NA
"TEAD1_peak_9594","chr7",137508461,137509103,643,3,"DGKI","9162","Intron (ENST00000453654.6/9162, intron 21 of 32)",-42426,12397,FALSE,FALSE,NA,NA
"TEAD1_peak_9595","chr7",137579787,137580121,335,2,"DGKI","9162","Promoter (1-2kb)",1807,2879,FALSE,TRUE,NA,NA
"TEAD1_peak_9596","chr7",137667763,137667915,153,2,"DGKI","9162","Intron (ENST00000453654.6/9162, intron 3 of 32)",-57758,84262,FALSE,FALSE,NA,NA
"TEAD1_peak_9597","chr7",137669822,137670058,237,3,"DGKI","9162","Intron (ENST00000453654.6/9162, intron 3 of 32)",-59817,86321,FALSE,FALSE,NA,NA
"TEAD1_peak_9598","chr7",137930698,137930956,259,3,"CREB3L2","64764","Promoter (2-3kb)",-2429,21197,FALSE,FALSE,NA,NA
"TEAD1_peak_9599","chr7",137970188,137970966,779,3,"CREB3L2-AS1","100130880","Intron (ENST00000330387.11/64764, intron 1 of 11)",16840,187,FALSE,TRUE,NA,NA
"TEAD1_peak_9600","chr7",137990497,137990781,285,2,"CREB3L2","64764","Intron (ENST00000330387.11/64764, intron 1 of 11)",11266,20496,FALSE,FALSE,NA,NA
"TEAD1_peak_9601","chr7",138002076,138002447,372,3,"CREB3L2","64764","Promoter (<=1kb)",0,32075,FALSE,FALSE,NA,NA
"TEAD1_peak_9602","chr7",138169264,138169768,505,3,"LOC107986749","107986749","Distal Intergenic",5824,9263,FALSE,FALSE,NA,NA
"TEAD1_peak_9603","chr7",138186971,138187353,383,3,"LOC124900243","124900243","Promoter (<=1kb)",776,26970,FALSE,FALSE,NA,NA
"TEAD1_peak_9604","chr7",138338329,138338510,182,2,"TRIM24","8805","Distal Intergenic",-121749,20828,FALSE,FALSE,NA,NA
"TEAD1_peak_9605","chr7",138784803,138784971,169,2,"ATP6V0A4","50617","Promoter (1-2kb)",1279,8802,FALSE,FALSE,NA,NA
"TEAD1_peak_9606","chr7",138890854,138891241,388,3,"KIAA1549","57670","Intron (ENST00000440172.5/57670, intron 10 of 19)",90077,10853,FALSE,FALSE,NA,NA
"TEAD1_peak_9607","chr7",139396426,139396778,353,3,"LUC7L2","51631","Intron (ENST00000541170.7/51631, intron 3 of 10)",-19347,11722,FALSE,FALSE,NA,NA
"TEAD1_peak_9608","chr7",139683619,139684085,467,3,"HIPK2","28996","Intron (ENST00000406875.8/28996, intron 2 of 14)",32928,1118,FALSE,TRUE,NA,NA
"TEAD1_peak_9609","chr7",139732101,139732543,443,3,"HIPK2","28996","Intron (ENST00000406875.8/28996, intron 1 of 14)",-15088,3457,FALSE,TRUE,NA,NA
"TEAD1_peak_9610","chr7",139771288,139771621,334,2,"TBXAS1","6916","Intron (ENST00000406875.8/28996, intron 1 of 14)",-5430,9879,FALSE,FALSE,NA,NA
"TEAD1_peak_9611","chr7",139797409,139798215,807,3,"TBXAS1","6916","Exon (ENST00000462053.5/6916, exon 3 of 3)",19009,9285,FALSE,FALSE,NA,NA
"TEAD1_peak_9612","chr7",139899558,139899718,161,2,"TBXAS1","6916","Intron (ENST00000425687.5/6916, intron 5 of 14)",-53717,36282,FALSE,FALSE,NA,NA
"TEAD1_peak_9613","chr7",139916299,139916724,426,3,"TBXAS1","6916","Intron (ENST00000425687.5/6916, intron 6 of 14)",-36711,19276,FALSE,FALSE,NA,NA
"TEAD1_peak_9614","chr7",140035415,140035663,249,3,"PARP12","64761","Promoter (<=1kb)",-679,1337,FALSE,TRUE,NA,NA
"TEAD1_peak_9615","chr7",140260976,140261178,203,2,"SLC37A3","84255","Distal Intergenic",76647,3822,FALSE,TRUE,NA,NA
"TEAD1_peak_9616","chr7",140310153,140310754,602,3,"SLC37A3","84255","Intron (ENST00000477571.5/84255, intron 13 of 15)",27071,4746,FALSE,TRUE,NA,NA
"TEAD1_peak_9617","chr7",140316379,140316577,199,3,"SLC37A3","84255","Intron (ENST00000477571.5/84255, intron 13 of 15)",21248,378,FALSE,TRUE,NA,NA
"TEAD1_peak_9618","chr7",140348498,140348735,238,2,"SLC37A3","84255","Promoter (<=1kb)",0,7265,FALSE,FALSE,NA,NA
"TEAD1_peak_9619","chr7",140349090,140349401,312,3,"SLC37A3","84255","Promoter (<=1kb)",-404,6599,FALSE,FALSE,NA,NA
"TEAD1_peak_9620","chr7",140541613,140541924,312,3,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 13 of 18)",13789,1112,FALSE,TRUE,NA,NA
"TEAD1_peak_9621","chr7",140562876,140563267,392,3,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 8 of 18)",-7163,6375,FALSE,FALSE,NA,NA
"TEAD1_peak_9622","chr7",140565975,140566575,601,3,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 8 of 18)",-10262,7425,FALSE,FALSE,NA,NA
"TEAD1_peak_9623","chr7",140567451,140567669,219,2,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 7 of 18)",-11738,6331,FALSE,FALSE,NA,NA
"TEAD1_peak_9624","chr7",140607705,140607889,185,2,"DENND2A","27147","Promoter (1-2kb)",-1899,5204,FALSE,FALSE,NA,NA
"TEAD1_peak_9625","chr7",140620155,140620491,337,3,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 1 of 18)",-14349,654,FALSE,TRUE,NA,NA
"TEAD1_peak_9626","chr7",140621481,140621601,121,2,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 1 of 18)",-15675,1980,FALSE,TRUE,NA,NA
"TEAD1_peak_9627","chr7",140626351,140626816,466,3,"DENND2A","27147","Intron (ENST00000275884.10/27147, intron 1 of 18)",13482,6184,FALSE,FALSE,NA,NA
"TEAD1_peak_9628","chr7",141128513,141128773,261,2,"TMEM178B","100507421","Intron (ENST00000565468.6/100507421, intron 1 of 3)",54120,32227,FALSE,FALSE,NA,NA
"TEAD1_peak_9629","chr7",141158654,141158859,206,3,"TMEM178B","100507421","Intron (ENST00000565468.6/100507421, intron 1 of 3)",84261,2141,FALSE,TRUE,NA,NA
"TEAD1_peak_9630","chr7",141362439,141363170,732,3,"AGK-DT","105375538","Intron (ENST00000565468.6/100507421, intron 2 of 3)",148653,18438,FALSE,FALSE,NA,NA
"TEAD1_peak_9631","chr7",141585747,141586521,775,3,"AGK","55750","Intron (ENST00000629555.2/55750, intron 2 of 14)",-6634,2979,FALSE,TRUE,NA,NA
"TEAD1_peak_9632","chr7",141640435,141640594,160,2,"AGK","55750","Intron (ENST00000629555.2/55750, intron 11 of 14)",-8537,5934,FALSE,FALSE,NA,NA
"TEAD1_peak_9633","chr7",141649496,141650053,558,3,"AGK","55750","Promoter (<=1kb)",365,14947,FALSE,FALSE,NA,NA
"TEAD1_peak_9634","chr7",141674420,141674607,188,2,"AGK","55750","Intron (ENST00000536163.6/57189, intron 3 of 8)",25289,5919,FALSE,FALSE,NA,NA
"TEAD1_peak_9635","chr7",141792571,141792739,169,3,"TAS2R5","54429","Promoter (2-3kb)",2354,12070,FALSE,FALSE,NA,NA
"TEAD1_peak_9636","chr7",142440450,142440929,480,3,"PRSS59P","207147","Exon (ENST00000489763.1/ENST00000489763.1, exon 1 of 2)",-168215,659949,FALSE,FALSE,NA,NA
"TEAD1_peak_9637","chr7",142461522,142461747,226,3,"PRSS59P","207147","Distal Intergenic",-189287,681021,FALSE,FALSE,NA,NA
"TEAD1_peak_9638","chr7",142556693,142557020,328,3,"PRSS1","5644","Distal Intergenic",-192448,705480,FALSE,FALSE,NA,NA
"TEAD1_peak_9639","chr7",142614020,142614241,222,2,"PRSS1","5644","Distal Intergenic",-135227,648259,FALSE,FALSE,NA,NA
"TEAD1_peak_9640","chr7",143279434,143279867,434,3,"TMEM139","135932","Promoter (<=1kb)",-90,2133,FALSE,TRUE,NA,NA
"TEAD1_peak_9641","chr7",143979383,143979584,202,2,"OR2F1","26211","Exon (ENST00000604902.1/ENST00000604902.1, exon 2 of 2)",20420,28382,FALSE,FALSE,NA,NA
"TEAD1_peak_9642","chr7",144386720,144386981,262,2,"NOBOX","135935","Distal Intergenic",16712,7219,FALSE,FALSE,NA,NA
"TEAD1_peak_9643","chr7",146683533,146683864,332,3,"CNTNAP2","26047","Intron (ENST00000625365.2/26047, intron 2 of 3)",-90407,77136,FALSE,FALSE,NA,NA
"TEAD1_peak_9644","chr7",146961735,146961902,168,2,"CNTNAP2","26047","Promoter (<=1kb)",-990,200234,FALSE,FALSE,NA,NA
"TEAD1_peak_9645","chr7",147409770,147410162,393,3,"MIR548F4","100313895","Intron (ENST00000361727.8/26047, intron 10 of 23)",-31649,239269,FALSE,FALSE,NA,NA
"TEAD1_peak_9646","chr7",147412821,147413032,212,2,"MIR548F4","100313895","Intron (ENST00000361727.8/26047, intron 10 of 23)",-34700,242320,FALSE,FALSE,NA,NA
"TEAD1_peak_9647","chr7",147509043,147509431,389,3,"CNTNAP2","26047","Intron (ENST00000361727.8/26047, intron 11 of 23)",-129378,338542,FALSE,FALSE,NA,NA
"TEAD1_peak_9648","chr7",147509896,147510306,411,3,"CNTNAP2","26047","Intron (ENST00000361727.8/26047, intron 11 of 23)",-128503,339395,FALSE,FALSE,NA,NA
"TEAD1_peak_9649","chr7",147519247,147519503,257,2,"CNTNAP2","26047","Intron (ENST00000361727.8/26047, intron 11 of 23)",-119306,348746,FALSE,FALSE,NA,NA
"TEAD1_peak_9650","chr7",147833856,147834095,240,2,"CNTNAP2","26047","Intron (ENST00000361727.8/26047, intron 13 of 23)",-60061,453905,FALSE,FALSE,NA,NA
"TEAD1_peak_9651","chr7",147861213,147861457,245,2,"CNTNAP2","26047","Intron (ENST00000361727.8/26047, intron 13 of 23)",-32699,426543,FALSE,FALSE,NA,NA
"TEAD1_peak_9652","chr7",147903691,147903982,292,2,"CNTNAP2","26047","Exon (ENST00000361727.8/26047, exon 14 of 24)",6662,384018,FALSE,FALSE,NA,NA
"TEAD1_peak_9653","chr7",148540266,148540475,210,2,"LOC124901766","124901766","Intron (ENST00000715352.1/105375554, intron 2 of 5)",31702,12265,FALSE,FALSE,NA,NA
"TEAD1_peak_9654","chr7",148650430,148650745,316,3,"LOC124901766","124901766","Distal Intergenic",-22776,5255,FALSE,FALSE,NA,NA
"TEAD1_peak_9655","chr7",148772636,148772896,261,3,"EZH2","2146","Intron (ENST00000409469.5/8454, intron 9 of 21)",38927,10104,FALSE,FALSE,NA,NA
"TEAD1_peak_9656","chr7",148914422,148914697,276,2,"RNY5","6090","Distal Intergenic",-26786,303,FALSE,TRUE,NA,NA
"TEAD1_peak_9657","chr7",149233591,149233923,333,3,"ZNF212","7988","Distal Intergenic",-5728,12090,FALSE,FALSE,NA,NA
"TEAD1_peak_9658","chr7",149882478,149882894,417,3,"ATP6V0E2-AS1","401431","Promoter (1-2kb)",-1868,477,FALSE,TRUE,NA,NA
"TEAD1_peak_9659","chr7",150738759,150739004,246,2,"GIMAP5","55340","Promoter (1-2kb)",1107,1258,FALSE,TRUE,NA,NA
"TEAD1_peak_9660","chr7",150918316,150918684,369,3,"KCNH2","3757","Distal Intergenic",32832,6815,FALSE,FALSE,NA,NA
"TEAD1_peak_9661","chr7",151003567,151004082,516,3,"NOS3","4846","Promoter (1-2kb)",1700,918,FALSE,TRUE,NA,NA
"TEAD1_peak_9662","chr7",151028425,151028749,325,2,"ABCB8","11194","Promoter (<=1kb)",0,2751,FALSE,TRUE,NA,NA
"TEAD1_peak_9663","chr7",151113450,151113631,182,2,"AGAP3","116988","Promoter (1-2kb)",-1047,369,FALSE,TRUE,NA,NA
"TEAD1_peak_9664","chr7",151459899,151460260,362,3,"RHEB","6009","Distal Intergenic",11543,898,FALSE,TRUE,NA,NA
"TEAD1_peak_9665","chr7",151592838,151593206,369,3,"PRKAG2","51422","Promoter (2-3kb)",2204,337,FALSE,TRUE,NA,NA
"TEAD1_peak_9666","chr7",151598012,151598399,388,3,"PRKAG2","51422","Promoter (2-3kb)",-2602,3601,FALSE,TRUE,NA,NA
"TEAD1_peak_9667","chr7",151599637,151600358,722,3,"PRKAG2","51422","Intron (ENST00000418337.6/51422, intron 1 of 11)",-4227,1642,FALSE,TRUE,NA,NA
"TEAD1_peak_9668","chr7",151607531,151607856,326,3,"PRKAG2","51422","Intron (ENST00000418337.6/51422, intron 1 of 11)",-12121,2144,FALSE,TRUE,NA,NA
"TEAD1_peak_9669","chr7",151623907,151624070,164,2,"PRKAG2","51422","Intron (ENST00000418337.6/51422, intron 1 of 11)",7815,430,FALSE,TRUE,NA,NA
"TEAD1_peak_9670","chr7",151640959,151641130,172,3,"PRKAG2","51422","Intron (ENST00000287878.9/51422, intron 4 of 15)",-7777,1458,FALSE,TRUE,NA,NA
"TEAD1_peak_9671","chr7",151687561,151688138,578,3,"PRKAG2","51422","Intron (ENST00000287878.9/51422, intron 3 of 15)",48040,9362,FALSE,FALSE,NA,NA
"TEAD1_peak_9672","chr7",151736276,151736805,530,3,"PRKAG2","51422","Promoter (<=1kb)",0,275,FALSE,TRUE,NA,NA
"TEAD1_peak_9673","chr7",151742784,151743107,324,3,"PRKAG2","51422","Intron (ENST00000287878.9/51422, intron 3 of 15)",-6470,893,FALSE,TRUE,NA,NA
"TEAD1_peak_9674","chr7",151754221,151754639,419,3,"PRKAG2","51422","Intron (ENST00000287878.9/51422, intron 3 of 15)",-17907,361,FALSE,TRUE,NA,NA
"TEAD1_peak_9675","chr7",151844516,151844774,259,2,"PRKAG2","51422","Intron (ENST00000287878.9/51422, intron 1 of 15)",-29492,15,FALSE,TRUE,NA,NA
"TEAD1_peak_9676","chr7",151940070,151940528,459,3,"LOC105375570","105375570","Distal Intergenic",14457,18069,FALSE,FALSE,NA,NA
"TEAD1_peak_9677","chr7",152394378,152394662,285,2,"KMT2C","58508","Intron (ENST00000262189.11/58508, intron 1 of 58)",41044,11877,FALSE,FALSE,NA,NA
"TEAD1_peak_9678","chr7",155209154,155209474,321,2,"LOC124901782","124901782","Intron (ENST00000701183.1/ENST00000701183.1, intron 1 of 2)",-10699,526,FALSE,TRUE,NA,NA
"TEAD1_peak_9679","chr7",155216954,155217307,354,3,"LOC124901782","124901782","Exon (ENST00000663395.1/ENST00000663395.1, exon 2 of 2)",-18499,2453,FALSE,TRUE,NA,NA
"TEAD1_peak_9680","chr7",155230084,155230663,580,3,"LOC105375587","105375587","Distal Intergenic",21812,337,FALSE,TRUE,NA,NA
"TEAD1_peak_9681","chr7",155858959,155859253,295,3,"SHH","6469","Distal Intergenic",-46496,4747,FALSE,TRUE,NA,NA
"TEAD1_peak_9682","chr7",155861037,155861197,161,2,"SHH","6469","Distal Intergenic",-48574,2803,FALSE,TRUE,NA,NA
"TEAD1_peak_9683","chr7",155885471,155885633,163,2,"LOC389602","389602","Distal Intergenic",-66397,367,FALSE,TRUE,NA,NA
"TEAD1_peak_9684","chr7",155951315,155951972,658,3,"LOC389602","389602","Promoter (<=1kb)",-58,528,FALSE,TRUE,NA,NA
"TEAD1_peak_9685","chr7",157309771,157310758,988,3,"DNAJB6","10049","Distal Intergenic",-24623,242,FALSE,TRUE,NA,NA
