"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"TEAD1_Unique","GO:0001558","regulation of cell growth","93/2718","408/18986",0.227941176470588,1.59223369259404,4.94295501934998,2.35520551343856e-06,0.000100884009958392,7.74866888341456e-05,"2023/22883/23499/84879/54879/9826/55811/79577/7042/2786/6868/50618/57142/9792/5270/23677/9686/23122/7474/27086/604/9353/3490/22902/6696/5393/79960/55602/9037/4131/1946/23105/6695/1839/6586/1906/135644/780/221476/2697/6446/3624/3484/1956/10071/91584/3084/734/7373/6595/10507/2203/7046/3371/79109/23404/25/8829/10718/7003/5795/1410/65981/57609/6857/3479/4633/84678/9472/80031/4088/5607/8482/999/9798/9423/9706/7473/9043/8877/57521/4092/23327/596/1785/8725/3172/1002/1826/6197/186/2273/2258",93
"TEAD1_Unique","GO:0060348","bone development","57/2718","217/18986",0.262672811059908,1.8348439995524,5.05565668803894,2.51220134932483e-06,0.000106871798497647,8.20857715583282e-05,"9249/10269/4921/4653/26254/2355/56603/51141/3694/5915/7048/27086/2261/202018/658/5308/56034/6715/202151/4208/8817/285590/654/51715/2697/6424/2737/1749/10234/79648/6781/2131/8840/54796/10507/85301/1305/4041/2249/25987/7704/3479/144347/1112/2200/302/11214/79705/2734/5914/171023/7052/55959/2778/9215/51360/5251",57
"TEAD1_Unique","GO:0001763","morphogenesis of a branching structure","55/2718","207/18986",0.265700483091787,1.85599314642409,5.06153418427415,2.56378476931459e-06,0.00010832426668172,8.32013789798332e-05,"1969/4070/1435/5087/57142/7849/90/1746/2637/7048/29072/1605/7474/23129/1739/9353/5311/1950/2247/2297/2246/1906/780/2737/10512/9723/6469/79977/2131/5727/3371/25/8829/1305/8945/3611/4041/1813/3845/10818/59277/55727/80004/9021/80000/596/10653/7052/6789/1522/9620/367/186/2719/2258",55
"TEAD1_Unique","GO:0022604","regulation of cell morphogenesis","63/2718","248/18986",0.254032258064516,1.7744872890408,5.01812485426971,2.5933364844039e-06,0.000108832519625896,8.3591756382066e-05,"2048/23499/84879/10269/5362/50618/10602/55843/114793/2043/8994/1605/7474/23129/1739/9948/57619/1946/6678/2768/9723/1523/375611/91584/157285/27067/5747/23189/5789/301/10507/89846/445815/84628/118987/55742/960/5962/283149/65981/121512/6857/10154/55785/23603/10810/10979/57194/7168/9043/406991/23136/23327/1613/2909/3055/7074/3689/4771/4627/11135/23654/254065",63
"TEAD1_Unique","GO:0034762","regulation of transmembrane transport","107/2718","487/18986",0.219712525667351,1.53475423558511,4.88660834846897,2.62798527955339e-06,0.000109546419941652,8.41400868027974e-05,"8514/2048/113451/5142/10768/55917/845/8682/481/493/149111/23596/10971/6546/170850/5581/805/3553/27347/23704/3667/9943/6336/7881/2257/1739/80333/57620/5311/287/7222/5144/9456/7416/2890/30820/1812/8737/1906/5292/9474/5350/9465/7402/2887/10142/2056/375611/5294/857/1080/51422/5533/2171/2669/117531/1612/65268/5774/25/288/10580/150/3784/6786/6506/79026/1813/7070/84959/775/1389/2904/3479/5027/5025/8660/5587/9472/7057/11261/4734/4205/2903/6376/11060/3690/81671/406991/10939/23327/596/5349/81/3783/5621/57158/3787/3755/4923/9992/3772/1756/2719/2273/2258/1193",107
"TEAD1_Unique","GO:0070372","regulation of ERK1 and ERK2 cascade","72/2718","296/18986",0.243243243243243,1.69912296402363,4.9551604024258,2.8863315231043e-06,0.000119513367266672,9.17954699137451e-05,"5590/1969/2048/3491/6464/25778/467/11221/200734/3553/2066/2043/9290/57007/152110/406929/1739/2261/5156/2247/56034/9693/81848/2246/406937/8817/2651/7162/1490/154043/10392/3624/1956/948/2056/9258/3084/8767/7534/8000/152007/65268/25/8829/4838/6764/960/2249/1813/10818/5801/3479/3356/2621/10979/388121/8482/6376/1411/4763/1845/3690/406991/728/6237/91662/5770/7074/4282/3976/2192/3358",72
"TEAD1_Unique","GO:1902904","negative regulation of supramolecular fiber organization","48/2718","173/18986",0.277456647398844,1.93811328458957,5.06654909020106,2.98616049812326e-06,0.000122828098369825,9.43414386719737e-05,"3339/3925/10163/4070/4653/375189/165186/6711/119/1496/9168/23332/23671/23122/406929/90102/118/9353/57482/4131/5201/55604/85477/1191/11075/23189/2934/6709/6840/120/23075/5962/1410/51474/89795/81624/6710/84952/1003/57551/85464/406991/3949/85415/24139/4281/90167/2258",48
"TEAD1_Unique","GO:0045859","regulation of protein kinase activity","96/2718","427/18986",0.224824355971897,1.57046181842621,4.87333401519642,3.05351361251272e-06,0.000124772191100766,9.58346516060086e-05,"54206/2048/64793/1647/3491/103/4921/7042/11221/6868/22924/6546/805/55704/54465/3553/905/7520/2043/9467/152110/406929/7474/6091/57493/25937/1894/2247/9693/5618/9555/2246/154/8817/4739/1906/84062/5292/896/6885/7164/23328/51429/1956/2056/5294/857/2146/51422/3084/8754/64798/5747/3717/2776/25/10006/150/10527/5795/4041/6188/7405/7070/3479/23603/26524/2321/2621/58533/10979/1033/5583/7057/11261/2200/4916/8826/51704/146433/146850/8844/4763/51755/990/1845/3690/79643/5605/171392/728/5621/5770/4282/29775/10178",96
"TEAD1_Unique","GO:0001934","positive regulation of protein phosphorylation","101/2718","455/18986",0.221978021978022,1.55057936912242,4.85891329317537,3.10002189813794e-06,0.000125844679799574,9.66584055202006e-05,"3491/3570/4921/8995/50604/7042/6868/22924/805/55704/54465/7039/3553/90/2066/7520/2043/152110/7474/6091/23043/1894/3280/2261/22998/1950/2247/57600/9693/5618/1946/1839/2246/154/8817/8737/654/4739/84830/1906/5292/896/6885/7164/23328/51429/1956/948/10142/2056/5294/857/2146/51422/3084/8754/8767/5747/3717/4915/10507/79109/25/10006/8829/150/5795/6188/1389/3845/4254/3479/2321/3356/115825/2621/10979/7057/2200/27020/4916/8826/79705/51704/6376/146433/146850/3690/406991/8877/57521/10928/5605/5621/6789/5770/4282/3976/3985/29775/10178",101
"TEAD1_Unique","GO:0003018","vascular process in circulatory system","68/2718","276/18986",0.246376811594203,1.72101182668416,4.93199901080695,3.3638036017536e-06,0.000135666130977218,0.000104202036385149,"1889/3352/84879/1907/6513/23576/493/6546/6869/9839/6508/3269/6533/3680/7873/10242/9353/6649/6507/6584/154/147/1812/654/1906/2030/3351/9474/1956/948/857/6916/4846/80005/2171/2131/5339/9414/23446/25/3778/1244/120/150/153/6506/5795/143872/3741/6515/27345/3356/10257/23428/10979/4363/6338/583/1003/8714/406991/10365/376497/2909/613/6567/154796/186",68
"TEAD1_Unique","GO:0008360","regulation of cell shape","41/2718","140/18986",0.292857142857143,2.04569010827289,5.07598545926379,3.55938246387466e-06,0.000141939850101387,0.000109020735818367,"10269/5362/10602/55843/114793/8994/1605/23129/1739/9948/57619/2768/9723/375611/91584/157285/5747/301/10507/89846/445815/55742/5962/121512/10154/55785/10810/10979/57194/7168/406991/23136/1613/2909/3055/3689/4771/4627/11135/23654/254065",41
"TEAD1_Unique","GO:0001764","neuron migration","51/2718","189/18986",0.26984126984127,1.88491771493979,4.99749612063216,3.61077061922704e-06,0.000141939850101387,0.000109020735818367,"1600/89796/23380/1496/10152/8828/2066/92737/8320/54986/885/285313/323/23284/8633/9693/57630/2823/4131/4208/6695/1812/347733/2697/26053/9723/137970/4147/4915/84628/10006/8829/57178/10718/120114/1813/84623/9201/2621/23768/6376/9289/9423/6774/3675/558/9215/9620/23654/170302/2258",51
"TEAD1_Unique","GO:0048736","appendage development","51/2718","189/18986",0.26984126984127,1.88491771493979,4.99749612063216,3.61077061922704e-06,0.000141939850101387,0.000109020735818367,"54206/1889/4774/5087/5362/7042/56603/3899/51776/80856/5915/7474/55764/57728/80144/5308/27152/7021/3066/2697/2768/2737/10512/1749/6469/79977/2131/8434/5125/5727/4041/2249/79659/7704/775/3229/50515/145173/10979/342184/8854/730094/27077/5914/7473/3691/494470/84133/9215/2719/7547",51
"TEAD1_Unique","GO:0060173","limb development","51/2718","189/18986",0.26984126984127,1.88491771493979,4.99749612063216,3.61077061922704e-06,0.000141939850101387,0.000109020735818367,"54206/1889/4774/5087/5362/7042/56603/3899/51776/80856/5915/7474/55764/57728/80144/5308/27152/7021/3066/2697/2768/2737/10512/1749/6469/79977/2131/8434/5125/5727/4041/2249/79659/7704/775/3229/50515/145173/10979/342184/8854/730094/27077/5914/7473/3691/494470/84133/9215/2719/7547",51
"TEAD1_Unique","GO:0051058","negative regulation of small GTPase mediated signal transduction","24/2718","64/18986",0.375,2.61948123620309,5.30451074534107,3.68596211078987e-06,0.00014350637704243,0.000110223949149013,"2048/3925/4653/27/7042/440730/9938/10617/57493/604/9353/81848/9750/23189/2203/79109/94134/58504/143872/84952/4763/3675/406991/2909",24
"TEAD1_Unique","GO:0021954","central nervous system neuron development","31/2718","94/18986",0.329787234042553,2.30365725737009,5.17906462332398,3.69683148072593e-06,0.00014350637704243,0.000110223949149013,"2048/4808/57282/8828/2043/2637/7474/6091/2049/9353/2560/166614/9693/64283/1812/9723/91584/4781/4915/23287/8829/57178/25987/1813/9201/1009/7314/57551/2909/9334/170302",31
"TEAD1_Unique","GO:0072006","nephron development","45/2718","160/18986",0.28125,1.96461092715232,5.00836632204749,4.05555781888322e-06,0.00015645384852847,0.000120168604348995,"4070/3570/5087/947/55083/7849/2066/25937/3280/1739/8842/5156/5311/2247/10409/2297/4208/26249/2246/1906/7021/54806/2737/9863/5420/6469/2131/5727/51196/3611/282679/84623/342184/4643/8826/3690/3675/80000/596/171023/55959/1312/3976/186/2719",45
"TEAD1_Unique","GO:0048593","camera-type eye morphogenesis","40/2718","136/18986",0.294117647058824,2.05449508721811,5.0445366625056,4.1430959160349e-06,0.000158844251447486,0.000122004617878299,"1969/2048/65979/84879/8412/4211/6670/10152/7068/7474/50939/55764/8842/5308/55714/2195/4124/7021/54806/221935/2737/28996/6101/4915/286204/24147/4041/25987/120114/7070/362/10818/84678/51761/84465/197021/4763/6774/1826/9215",40
"TEAD1_Unique","GO:0007599","hemostasis","61/2718","241/18986",0.253112033195021,1.76805925763085,4.90482449674835,4.20888315831577e-06,0.000159398617660361,0.000122430413822125,"2048/3570/375033/1465/388931/10461/2191/80856/5270/8527/5627/5291/1608/5156/23173/308/3673/84830/1906/84062/2768/948/5054/5294/857/9162/4846/6469/50808/3717/7094/2776/221037/5328/7414/953/150/3611/11234/966/5795/84959/6484/7450/928/7103/160851/3356/2621/3705/7057/5873/302/170692/3690/558/3172/2778/4627/2192/29071",61
"TEAD1_Unique","GO:0050817","coagulation","61/2718","241/18986",0.253112033195021,1.76805925763085,4.90482449674835,4.20888315831577e-06,0.000159398617660361,0.000122430413822125,"2048/3570/375033/1465/388931/10461/2191/80856/5270/8527/5627/5291/1608/5156/23173/308/3673/84830/1906/84062/2768/948/5054/5294/857/9162/4846/6469/50808/3717/7094/2776/221037/5328/7414/953/150/3611/11234/966/5795/84959/6484/7450/928/7103/160851/3356/2621/3705/7057/5873/302/170692/3690/558/3172/2778/4627/2192/29071",61
"TEAD1_Unique","GO:0048864","stem cell development","29/2718","86/18986",0.337209302325581,2.35550250697332,5.14969601754966,4.57318580352554e-06,0.00017214580015574,0.000132221231652809,"65979/90/8828/2066/2637/29072/84541/54437/3280/202018/5308/2247/9037/1906/10512/9723/6469/3084/10507/8829/4254/23603/80031/8854/8482/10509/124540/1000/596",29
"TEAD1_Unique","GO:0060070","canonical Wnt signaling pathway","78/2718","332/18986",0.234939759036145,1.64112077448868,4.8171020890691,4.64183338519388e-06,0.000173677272020718,0.000133397519985407,"10076/83439/9839/130574/8324/8994/7474/5523/25937/3516/1950/2247/79960/23240/9037/1501/2297/4163/1456/6932/406937/1452/100113407/1906/5754/7162/22881/2309/6424/2737/3484/1956/8321/1749/857/6469/6788/115908/2131/23189/4300/8434/2776/7091/7088/65268/9314/80114/442911/8945/3611/4041/100422991/85458/283149/81029/65981/26524/122011/8796/337867/53944/4088/7090/79705/51704/2535/7473/64750/1000/1613/6789/55959/6615/84133/6907/10159/2719",78
"TEAD1_Unique","GO:0002028","regulation of sodium ion transport","28/2718","82/18986",0.341463414634146,2.38521868662395,5.1382041847878,5.04248058298323e-06,0.000187538005394664,0.00014404363064658,"10768/476/481/493/5581/27347/5270/2257/1739/154/7402/154043/4846/286183/65268/5774/288/1813/5318/5027/5025/11261/4734/23327/5349/81/1756/2258",28
"TEAD1_Unique","GO:0042063","gliogenesis","82/2718","355/18986",0.230985915492958,1.61350205722932,4.76952425883367,5.36130182126803e-06,0.000198208604832713,0.00015223947276934,"54587/1600/4774/4919/1435/4653/23380/7042/11221/57142/3553/9839/1746/2043/5270/92737/2817/666/8320/1605/2596/3280/9948/2250/2247/79628/406938/1812/5454/3066/2737/1956/1021/3912/2146/6009/6469/1191/5324/4147/10397/5339/4781/4915/25/5209/7431/56288/57178/3611/22800/5795/23529/55107/26011/928/3845/9921/5025/10810/5583/8892/6376/9289/146433/79152/9423/4763/6774/3691/1000/5605/3949/2068/728/6237/9334/7074/4771/3976/9215/8450",82
"TEAD1_Unique","GO:0007416","synapse assembly","66/2718","269/18986",0.245353159851301,1.71386132926299,4.81986441193472,5.40422058161018e-06,0.000198613100783318,0.000152550156810074,"22883/2048/114784/23380/5362/57142/119/2066/55619/92737/7474/2596/23129/2049/23284/10611/345193/2823/4131/4208/1946/2890/1812/266977/7162/221935/8321/91584/11178/27067/5789/4915/10507/25/84628/94134/9806/10718/1793/22941/53942/1813/84623/347902/10154/9201/114798/84189/10160/23768/2567/27020/8128/999/9423/4884/1000/6616/79953/5770/1826/9215/23654/57502/2239/2258",66
"TEAD1_Unique","GO:0003231","cardiac ventricle development","38/2718","128/18986",0.296875,2.07375597866078,4.98225221815196,5.59590149887617e-06,0.000204447907114823,0.00015703173741738,"7798/10269/3491/1301/4194/7042/54583/7849/90/129446/7048/6091/57493/3280/9353/3516/79810/4208/9782/6586/5754/10512/8321/4846/3084/79977/7046/5318/10818/4633/25831/60485/7168/4091/2535/80000/4092/10848",38
"TEAD1_Unique","GO:0035051","cardiocyte differentiation","46/2718","167/18986",0.275449101796407,1.92409000982582,4.90272105899859,5.87529072429682e-06,0.000213400179465541,0.000163907772006852,"10269/34/7412/4000/7042/6546/4211/2274/90/8324/5915/8320/27086/3280/3516/5156/10611/5308/8470/4208/406937/1906/221476/9474/23345/3624/1956/10512/137814/3084/7373/5339/10529/26011/10818/3479/4633/9472/51676/11214/4205/5914/406991/80206/115701/9215",46
"TEAD1_Unique","GO:0003281","ventricular septum development","26/2718","74/18986",0.351351351351351,2.4542887258119,5.1234288877247,5.99816345814742e-06,0.000215806126072516,0.000165755724285544,"7798/3491/4194/7042/54583/7849/90/129446/7048/6091/57493/3280/9353/3516/9782/6586/5754/8321/4846/7046/10818/25831/60485/4091/2535/4092",26
"TEAD1_Unique","GO:0071711","basement membrane organization","17/2718","38/18986",0.447368421052632,3.12499515897913,5.35958299310671,6.0110223491459e-06,0.000215806126072516,0.000165755724285544,"3915/83872/7837/23332/23122/1605/90102/3912/857/2131/23187/59277/22795/29954/23768/10653/9215",17
"TEAD1_Unique","GO:0060021","roof of mouth development","30/2718","92/18986",0.326086956521739,2.27780977061138,5.02181960490885,6.81641775622455e-06,0.000243314774045464,0.000186884484399332,"9249/2048/7042/51141/3694/7048/64651/7474/25976/2049/1739/5156/80144/27152/1302/3696/3624/2737/8321/1749/6469/54796/2304/7046/84159/8879/145173/2535/4087/6615",30
"TEAD1_Unique","GO:0051494","negative regulation of cytoskeleton organization","46/2718","168/18986",0.273809523809524,1.91263709310067,4.85656236483997,6.98240034142973e-06,0.000247815362974972,0.000190341283292388,"3925/10163/4070/4653/375189/165186/6711/119/1496/9168/23332/23671/23122/406929/90102/118/9353/57482/4131/55604/85477/11075/23189/55755/2934/6709/6840/120/23075/5962/338657/51474/89795/81624/6710/84952/1003/57551/85464/4591/406991/85415/24139/4281/90167/2258",46
"TEAD1_Unique","GO:0007566","embryo implantation","23/2718","62/18986",0.370967741935484,2.59131477129768,5.1298942710972,7.22304515227605e-06,0.000254899621822651,0.000195782539653798,"54206/3339/3553/3490/6696/5618/8614/780/5467/2697/2056/6781/253943/8434/5125/4838/3690/81671/406991/64750/3691/3976/2192",23
"TEAD1_Unique","GO:0002064","epithelial cell development","56/2718","219/18986",0.255707762557078,1.78619116258597,4.78316908209956,7.38046029667158e-06,0.000258983270636312,0.000198919096428877,"1969/54507/2355/2034/3553/57669/10152/5915/7474/2317/9223/57493/51421/26084/118/9693/23022/2195/5144/2241/654/653/2697/9863/1021/5420/231/6009/6781/3551/79977/5339/5991/9414/1903/85301/2889/7431/7414/5962/54538/81029/10818/22862/688/4643/8826/1003/388364/5914/1000/10653/23236/631/171023/367",56
"TEAD1_Unique","GO:0006936","muscle contraction","82/2718","358/18986",0.229050279329609,1.5999810902693,4.68445322285232,7.51467855145224e-06,0.000262211620691404,0.000201398717889897,"2023/3352/1907/5142/845/476/9826/55811/481/4660/493/6546/805/6869/23704/6336/4638/2257/1739/323/287/3673/5144/9456/154/406937/147/30820/1812/1906/5350/2697/7402/10142/5294/857/800/6781/80005/6641/2934/29119/3778/26509/26287/150/3784/219931/143872/1410/1813/775/3741/5318/4633/5025/51761/3356/5587/6263/7168/23336/6338/29895/2775/583/10052/4635/406991/8877/1837/4092/23327/1613/10848/55959/9992/6525/9215/1756/2258/1193",82
"TEAD1_Unique","GO:0002685","regulation of leukocyte migration","59/2718","236/18986",0.25,1.74632082413539,4.7156750422413,9.03980241837576e-06,0.000313665993410793,0.000240919638694966,"1907/1435/3570/8995/27/6868/57142/6869/3554/1803/27347/9943/7474/4345/9353/3576/10563/3673/406938/6793/4739/84830/1906/9750/63940/653/1235/7784/5054/5747/301/25/23075/5795/8772/7070/6484/83700/928/4254/5025/23143/2621/79890/7057/1588/23604/6376/146433/4763/3690/1265/6370/728/23236/245937/613/4282/158747",59
"TEAD1_Unique","GO:0050769","positive regulation of neurogenesis","61/2718","247/18986",0.246963562753036,1.72511044975318,4.68859132855605,9.69495319164251e-06,0.000334529745962731,0.000256944607394876,"2048/23499/55811/5362/3553/7520/2043/5270/22906/1605/6091/23129/4311/3280/9353/22902/2247/9037/4131/1946/4124/3066/26230/2737/1956/1523/91584/6009/6469/4747/5324/27067/5789/4915/10507/8829/644943/23529/26011/1813/3845/65981/10154/114798/5583/8650/27020/8482/6376/146433/9798/5176/9423/7473/5605/7052/1002/7074/1826/3976/23654",61
"TEAD1_Unique","GO:0033627","cell adhesion mediated by integrin","29/2718","89/18986",0.325842696629214,2.27610354606411,4.93227669876721,9.80233116582797e-06,0.0003363661816075,0.000258355131395943,"1969/7412/7042/6868/3694/1803/3685/3680/3693/10563/3673/3696/5054/5294/5420/8754/2131/5747/5328/23075/83700/9358/2200/3690/8631/3675/3691/3689/3976",29
"TEAD1_Unique","GO:0048008","platelet-derived growth factor receptor signaling pathway","22/2718","59/18986",0.372881355932203,2.60468190718499,5.04588113610683,1.03179466572573e-05,0.000352114102682554,0.000270450747545922,"11037/23122/64651/868/25976/5156/56034/2241/9678/3092/5782/3717/7763/25/8829/84159/8879/5795/4643/8826/3690/5770",22
"TEAD1_Unique","GO:0045860","positive regulation of protein kinase activity","60/2718","243/18986",0.246913580246914,1.72476130778804,4.64773683370783,1.14981930321177e-05,0.000390247414876957,0.000299740067998605,"3491/4921/7042/6868/22924/805/55704/54465/3553/7520/2043/152110/7474/6091/1894/2247/9693/5618/2246/154/8817/4739/1906/5292/896/6885/7164/23328/51429/1956/2056/5294/2146/51422/3084/8754/5747/3717/25/10006/150/6188/3479/2321/2621/10979/7057/2200/4916/8826/51704/146433/146850/3690/5605/5621/5770/4282/29775/10178",60
