"pathway","description","pval","padj","log2err","ES","NES","size","leadingEdge"
"GO:1990845","adaptive thermogenesis",0.906415822479498,1,0.0299978112712157,-0.202955031916863,-0.846738500755633,155,"CAV1;SORL1;IL18;CD36;FABP4;VEGFA;ELOVL6;DOCK7;SCD;CKB;EPAS1;PDGFC;PLAC8;GATM;CEBPB;IL4;IL4R;IL15;ESRRG;HOXC10;PRDM16;DYNC1H1;MC4R;PLCL2;PCTP;PPARGC1B;NRDC;ARRDC3;NPR3;G0S2;ID1;TLE3;NR1D1;APC;PRKAB2;RB1;PRLR;MAP2K6;THRA"
"GO:1990849","vacuolar localization",0.66344537815126,0.950524220262037,0.0152087264990381,0.271472186935307,0.896722420717092,77,"IGHE;CPLX2;VAMP8;FES;RAC2;CHGA;STXBP2;CD300A;IL13;ADGRE2;KIT;PIK3CG;GAB2;FGR;STXBP1;BTK;SNAP23;CBL;ARL8B;LAMTOR1;SCN11A;PTGDR;PLA2G3"
"GO:1990858","cellular response to lectin",0.261750539777446,0.724151519532809,0.0333610279666885,0.488874776518507,1.17470256430938,15,"CLEC7A;PLCG2;PAK1;PAK3"
"GO:1990868","response to chemokine",0.0608583321372183,0.453106203543073,0.0686043435198679,0.430269253540833,1.37088611710713,60,"CCL26;CCL18;CXCL12;CCR4;CCR7;CXCL13;CCL24;CMKLR1;GPR35;XCR1;XCL1;CCR1"
"GO:1990869","cellular response to chemokine",0.0608583321372183,0.453106203543073,0.0686043435198679,0.430269253540833,1.37088611710713,60,"CCL26;CCL18;CXCL12;CCR4;CCR7;CXCL13;CCL24;CMKLR1;GPR35;XCR1;XCL1;CCR1"
"GO:1990874","vascular associated smooth muscle cell proliferation",0.399003322259136,0.819036334728698,0.039059251943962,-0.281970732725623,-1.02519514373116,64,"IGFBP5;DDR2;EDN1;MIR301A;MIR130A;TPM1;MIR221;MIR222;MEF2C;FGF2;SOD2;APLN;MIR135B;MIR27B;LDLRAP1;NDRG2;PRKG1;MMP2"
"GO:1990928","response to amino acid starvation",0.580026024723487,0.910095441105777,0.0309764734970582,-0.262416512391936,-0.935917006290156,58,"SESN3;IMPACT;PRKD1;ATF3;DAP;FAS;NPRL3;SAR1B;EIF2AK4;MAPK1;MIOS;CDKN1A;PEX2"
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane",0.212939378502292,0.683887767570309,0.038109308003654,0.544352962307266,1.23509254769832,12,"SLC47A1;ABCB1;ATP7B;OSCP1;SLC15A2"
"GO:2000001","regulation of DNA damage checkpoint",0.00264597639305895,0.0822223089800553,0.431707695803346,-0.633904094003522,-1.82761309320709,22,"BRCA2;FBXO4;RNASEH2B;BRCA1;BARD1;WDR76;RAD51;BABAM2;RFWD3;CRY1;ETAA1"
"GO:2000008","regulation of protein localization to cell surface",0.575647432985007,0.908655040123861,0.0184263432174778,0.313445566855251,0.925908256910118,39,"ERBB4;TMEM35A;CD247;ACTN2;STX3;KCNAB2;TM9SF4;RAB11B;RANGRF;ABCA7"
"GO:2000009","negative regulation of protein localization to cell surface",0.991490396304401,1,0.0173875167597753,-0.190745651065586,-0.470676503140689,12,"SNX33;COMMD1;GOPC"
"GO:2000010","positive regulation of protein localization to cell surface",0.252980565082476,0.719431206066187,0.0337044940604929,0.470645515997252,1.17860248031269,18,"ERBB4;TMEM35A;CD247;STX3;TM9SF4;RANGRF;ABCA7"
"GO:2000027","regulation of animal organ morphogenesis",0.414886285320469,0.828921230794178,0.0390038894080939,-0.278293187450239,-1.01699926761614,68,"TNFRSF11B;EDN1;NTN4;DKK1;CITED2;VEGFA;AHI1;GDNF;HOXA11;MAGED1;CD34;APCDD1;WT1;SULF1"
"GO:2000035","regulation of stem cell division",0.392204208347706,0.81401394635804,0.0265963264063149,0.49286061580718,1.07304008616057,10,"ESRRB"
"GO:2000036","regulation of stem cell population maintenance",0.145557122708039,0.612199215882194,0.0425403500042,0.375012782318269,1.22641237020172,71,"TAL1;ESRRB;BMP7;HNF1B;ACTL6B;PAX8"
"GO:2000042","negative regulation of double-strand break repair via homologous recombination",0.297238765565782,0.747785610683975,0.041089379907776,-0.367790837841087,-1.10562514886596,26,"POLQ;PLK1;PARPBP"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",0.011566265060241,0.204009839700516,0.297232921999731,-0.328782859887083,-1.3758308629402,157,"DDR2;RRM2;GTSE1;E2F7;DACT1;CCL2;ANXA1;CENPJ;PKD2;PLCB1;PRKDC;PLK2;MIR221;MIR222;CDK2;EGFR;KIF14;JADE1;CDC6;CDKN2D;CCNH;PRMT2;KANK2;PKD1;SLFN11;BCL7A;ACTB;CCND1;TFDP1;DPF2;RDX;EZH2;RFWD3;PTPN6;RPS27L;DLG1;APC;MYO16;RB1;PHF10;PML;LSM10;CCNE1;DDX3X;MBLAC1;CDKN1A;CUL4B;SMARCD3;RRM1;TRIAP1;TMEM14B;ATM;CDC73;STIL;PSME1;KMT2E;CTDSP2;FAM107A;ARID1A;CCNE2;PPP2CA"
"GO:2000047","regulation of cell-cell adhesion mediated by cadherin",0.205178629957391,0.673726707130701,0.0381441068234305,0.496768054028334,1.2286867181349,17,"RGCC;SERPINF2;EPCAM;AFDN;PTPRU"
"GO:2000050","regulation of non-canonical Wnt signaling pathway",0.238224147265836,0.70644947630813,0.046458690257145,-0.384629066688031,-1.15624296573389,26,"DAB2;DACT1;DKK1;MKS1;SFRP4"
"GO:2000052","positive regulation of non-canonical Wnt signaling pathway",0.425842883241986,0.836335263783206,0.0245723056101641,0.428624066780254,1.02992793769637,15,"RSPO3;NKD1;GPC3"
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.835739173718268,1,0.0321230561705183,-0.209298579019034,-0.881257372086386,164,"DAB2;TMEM168;SH3RF2;CDC20;AURKA;TRIB2;PLK1;UFL1;LRRK2;CDK2;SOCS5;PBK;RNF180;HIPK2;HSPA1A;LAPTM5;PRICKLE1;RAD23B;PABIR1;LATS1;SH3RF3;PML;L3MBTL3;COMMD1;USP9X;BAG6;FOXF2;USP7;NUB1;UBE3A;AGTPBP1;GABARAP;ARAF;OGT;SMURF1;USP14;RACK1;UBE2K;UCHL5;MDM2;MAGEF1;PRKN;CLU;TF;FZR1;AKT1;GSK3B;MAP1A;COP1;TRIB3"
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process",0.998985507246377,1,0.00968759108150715,0.15585633994058,0.485233886442168,52,"SHH;FHIT;RPS7;SGTA;PSEN1;DDRGK1;PDCL3;TLK2;TTC36;USP26;TRIM39;PHF20L1;PARK7"
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",0.613993710691824,0.922569767968528,0.033538078140941,-0.238422334150304,-0.938963661854671,101,"DAB2;SH3RF2;CDC20;AURKA;TRIB2;PLK1"
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",0.216936488169365,0.686009926055377,0.0467212718610304,-0.473050837605062,-1.21540018668209,14,"DAB2;DACT1;DKK1;MKS1"
"GO:2000104","negative regulation of DNA-templated DNA replication",0.469077069457659,0.859342356445461,0.0291136069415774,-0.418215990518338,-0.981455731037826,10,"CDT1;SLFN11;FBXO5;TIPIN;GMNN;TIMELESS"
"GO:2000105","positive regulation of DNA-templated DNA replication",0.010958904109589,0.199372056514914,0.218259775284787,-0.673278739221042,-1.72984178504196,14,"E2F7;E2F8;DBF4B;CDK2;CDT1;DBF4"
"GO:2000106","regulation of leukocyte apoptotic process",0.522073204805812,0.880976674046267,0.0186791479131903,0.29224766638166,0.967387700946715,78,"CXCL12;IDO1;CCR7;RAG1;NOD2;GHSR;GAS6;PIP;BMP4;CD74;IL10;RORC;CCL5;PDCD1"
"GO:2000107","negative regulation of leukocyte apoptotic process",0.128227699530516,0.579406629192037,0.0466333082853392,0.410653159678854,1.26693354835818,50,"CXCL12;IDO1;CCR7;RAG1;NOD2;GHSR;GAS6;PIP;BMP4;CD74;RORC;CCL5;PDCD1"
"GO:2000108","positive regulation of leukocyte apoptotic process",0.774916547448736,0.98908347213765,0.0147940793616997,0.294438913559085,0.792062464029551,25,"IDO1;IL10;CCL5;PDCD1;ADAM8;ZC3H8;BCL2L11"
"GO:2000114","regulation of establishment of cell polarity",0.0650039798355001,0.465499196256393,0.0911296779883595,-0.490293377618766,-1.43025291627797,23,"RIPOR2;KIF20B;CDH5;ABL2;PLEKHG3;SHTN1;KANK1;GATA3;FLOT2;RAP1B"
"GO:2000116","regulation of cysteine-type endopeptidase activity",0.859744530163147,1,0.00990301740237366,0.226332929892567,0.818888899852863,150,"CLEC7A;MAGEA3;LAMP3;AIM2;LCK;NGFR;TNFSF15;GAS6;NGF;NLRP1;ATP2A3;MAP3K5;TTBK1;CRADD;AQP1;ARL6IP5;ACVR1C;MAPT;CASP8;HIP1R;IFI6;SOX2;F2R;MMP9;MEFV"
"GO:2000117","negative regulation of cysteine-type endopeptidase activity",0.644651162790698,0.942104111222499,0.0281647617119471,-0.262029666204178,-0.902203044158751,48,"THBS1;BIRC5;VEGFA;CAST;CDKN2D;PTGS2;GPX1;CARD16;LTF;CD44"
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",0.0359219979473144,0.372482118772224,0.140389202001749,-0.379534284194168,-1.39378869308964,69,"GTSE1;E2F7;DACT1;CCL2;PKD2;PRKDC;PLK2;CDK2;JADE1;PRMT2;KANK2;SLFN11;CCND1;EZH2;RFWD3;RPS27L;DLG1;APC;MYO16;RB1"
"GO:2000136","regulation of cell proliferation involved in heart morphogenesis",0.442792717554702,0.845168298581101,0.0240238962523283,0.432403164251099,1.01897169399069,14,"TBX5"
"GO:2000142","regulation of DNA-templated transcription initiation",0.996830209481808,1,0.0089248824111273,0.184242048926777,0.616446501266198,83,"HNF1B;WNT10B;NKX2-5;HEY2;MORC1;TAF4B;MED11;MED9;CTNNBIP1;PPM1D;MED24;TAF12;DHX36;TAF11;TAF3"
"GO:2000144","positive regulation of DNA-templated transcription initiation",0.98969654199012,1,0.00941935509414149,0.190159894598895,0.620411050613517,70,"HNF1B;WNT10B;NKX2-5"
"GO:2000146","negative regulation of cell motility",0.504084685306639,0.87629678116081,0.016340675127523,0.256518094518427,0.988447971701173,301,"KRT16;TBX5;CXCL12;RGCC;APOH;TRIB1;CXCL13;ERBB4;CDH1;ADGRB1;MAPK15;NOG;TNN;NGFR;GCSAM;ABCC8;CYGB;PTPRM;PPARG;APOD;PODN;ADORA3;SHH;AFDN;DUSP10;DNAI3;MAP2K5;SCAI;BST2;PIP5KL1;STAP1;IL27RA;MARVELD3;BMP4;SEMA6D;CD300A;ALOX15B;PTPRU;ACVR1C;TIE1;CD74;DLL4;ANGPT4;MMP28;ACVRL1;WAS;NKX2-1;MIR132;CCL28;CD69;MIR212;DUSP22;EPPK1;SERPINF1;JUP;EVL;TMIGD3;JAG1;MIR361;CERS2;PTPRG;MMRN2;HYAL2;MIR29A;GDF15;DUSP1;NODAL;SPINT2;DPYSL3;CD200R1;BRMS1;ANGPT2;CCN3;HAS1;MIR149"
"GO:2000155","positive regulation of cilium-dependent cell motility",0.65080875356803,0.945558078124073,0.0235105683703133,-0.363058537831895,-0.852014008875402,10,"TACR1;TACR2;ADAM7"
"GO:2000169","regulation of peptidyl-cysteine S-nitrosylation",0.567658349328215,0.904685751616653,0.0259183125173421,-0.380162276263869,-0.915599727219807,11,"DMD;SNTA1;NOS1AP"
"GO:2000177","regulation of neural precursor cell proliferation",0.418288202476527,0.830328808524036,0.0216580655729254,0.300439895719656,1.02308857086811,94,"ASCL1;INSM1;FZD9;HAPLN2;SIX3;PITX3;DCT;SHH;DISC1;SPINT1;MDK;DISP3;TAFA3;LHX2;DLL4;OTP;ACAN;HAPLN3;BCAN;SLC6A4;LHX1;TRIM71;LRP2;SPINT2;ELL3;HAPLN1;APPL2"
"GO:2000178","negative regulation of neural precursor cell proliferation",0.921499519384813,1,0.012399851505662,0.248292208011314,0.661319163148926,24,"SPINT1;SLC6A4;SPINT2;APPL2"
"GO:2000179","positive regulation of neural precursor cell proliferation",0.203115983843047,0.673068509479681,0.0356460880400026,0.369975514987312,1.17478092516426,59,"ASCL1;INSM1;FZD9;HAPLN2;PITX3;DCT;SHH;DISC1;MDK;DISP3;LHX2;DLL4;OTP;ACAN;HAPLN3"
"GO:2000181","negative regulation of blood vessel morphogenesis",0.34833266372037,0.788492692463928,0.0468392438701435,-0.261578392224719,-1.03941599074535,107,"THBS1;E2F2;PGK1;MIR199B;MIR125B1;AMOT;CD36;RELA;PLK2;COL4A2;EPHA2;HSPG2;MIR221;MIR222;STAT1;SPRED1;SULF1;CNMD;CLDN5;ADGRB2;KLF2;MIR505;ADAMTS9;SHC1;CD160"
"GO:2000191","regulation of fatty acid transport",0.523551705468327,0.881494048756875,0.0294677933890222,-0.317275554221218,-0.953769903368096,26,"THBS1;EDN1;P2RX7;EPRS1"
"GO:2000193","positive regulation of fatty acid transport",0.774500163880695,0.98908347213765,0.0152423183743663,0.314225993596002,0.777194309685076,17,"PLA2R1;NTSR1;PTGES"
"GO:2000197","regulation of ribonucleoprotein complex localization",0.0523032629558541,0.439648434803021,0.0967541689411413,-0.629014175756639,-1.5149457052925,11,"IWS1;RIOK2;NEAT1;ALKBH5"
"GO:2000209","regulation of anoikis",0.928766244184181,1,0.0123062247749145,0.246192399431026,0.650543164376096,23,"SIK1;PIK3R3"
"GO:2000232","regulation of rRNA processing",0.99095704596835,1,0.0178756002125517,-0.184039159127661,-0.480991982904035,15,"RIOK2;KAT2B;METTL18;TRMT112;HEATR1;USP36;YTHDF2;WDR43;BUD23;UTP15;NUDT16;SIRT7;WDR75;RIOK1;DIMT1"
"GO:2000234","positive regulation of rRNA processing",0.995688168333908,1,0.0123466517714437,0.194167177742512,0.422734457678582,10,"DIMT1;RIOK1;WDR75;SIRT7;UTP15"
"GO:2000241","regulation of reproductive process",0.301787592008412,0.750870150133366,0.0584902753594963,-0.249573171741574,-1.0540135368804,173,"EDNRB;CDC25C;TTK;TACR1;YTHDC2;ZWINT;CDC20;UNC5C;ASPM;RAD51AP1;AURKA;KNL1;CNR1;SYDE1;ZP1;CITED2;VEGFA;PLCB1;ZFPM2;CDC25A;TACR2;PKMYT1;WT1;AR;NKX3-1;ANAPC1;SULF1;SFRP1;YBX3;PDE3A;ADAM7;MYH9;SHB"
"GO:2000242","negative regulation of reproductive process",0.463159403669725,0.855193699018013,0.020884454741678,0.30913454901383,0.992204075965742,63,"NPPC;ZP2;PAEP;BMP7;NR5A1;SYCP2;PLAT;BMP4;DMRT1;HORMAD1;ACVR1C;SERPINF1;KIT;IGF1;UBE2B;EAF2;DUSP1;NODAL"
"GO:2000243","positive regulation of reproductive process",0.0454227812718379,0.414501436956662,0.125952931638622,-0.355844893611891,-1.34038665613058,77,"EDNRB;CDC25C;TACR1;YTHDC2;UNC5C;RAD51AP1;AURKA;KNL1;SYDE1;CITED2;VEGFA;PLCB1;ZFPM2;CDC25A;TACR2;WT1;AR"
"GO:2000269","regulation of fibroblast apoptotic process",0.111343987424679,0.557951234297839,0.0685199122966855,-0.475365356478786,-1.33420476928608,20,"MIR181B1;STK17A;SFRP1;BTG1;BBC3;PRDM11;XRCC2"
"GO:2000271","positive regulation of fibroblast apoptotic process",0.00743761996161228,0.163964437040524,0.260820567718869,-0.723426196120018,-1.74233181245843,11,"MIR181B1;STK17A;SFRP1;BTG1;BBC3;PRDM11"
"GO:2000272","negative regulation of signaling receptor activity",0.227010573534124,0.695260238432435,0.035514052832793,0.449418593285206,1.19701351240711,24,"CBLC;RAMP3;CLEC12B;PPARG;ACE2"
"GO:2000273","positive regulation of signaling receptor activity",0.370946480358555,0.801091635500352,0.0356608325112044,-0.371003230339072,-1.05417212489172,21,"EDN1;CCL2"
"GO:2000278","regulation of DNA biosynthetic process",0.106145251396648,0.551735559813852,0.0843074724832269,-0.315141354204708,-1.21576402895779,90,"CYP1B1;KCNK2;ANKRD1;CCNA2;PIF1;FBXO4;VEGFA;NAF1;CHEK1;JADE1;DACH1;RFC2;FGF2;HSP90AA1;JADE2;JADE3;TFDP1;STN1;NIBAN2;HTR2A;GNL3L;CCT6A;CHTF8;PML;HNRNPU;HNRNPD;CDKN1A;CTNNB1;HNRNPA1;ATM;RFC3;PRKD2;TERF1;RGN;PCNA"
"GO:2000279","negative regulation of DNA biosynthetic process",0.291114245416079,0.747506954760841,0.0425403500042,-0.354126418999479,-1.10703416232791,31,"KCNK2;ANKRD1;PIF1;CHEK1;DACH1;STN1;NIBAN2;GNL3L;PML;HNRNPU;CDKN1A;HNRNPA1;TERF1;RGN"
"GO:2000288","positive regulation of myoblast proliferation",0.118865681779589,0.570419530983375,0.0526059181483477,0.596674056927767,1.35380485116278,12,"FGF7;MEGF10"
"GO:2000291","regulation of myoblast proliferation",0.180760406424123,0.646709537232793,0.040984587350474,0.508714429712269,1.25823441753641,17,"FGF7;MEGF10"
"GO:2000300","regulation of synaptic vesicle exocytosis",0.929976162097735,1,0.0214212990858571,-0.213635702056014,-0.710212660156966,41,"NLGN1;PFN2;LRRK2;SV2C;SYN1;SYT4"
"GO:2000303","regulation of ceramide biosynthetic process",0.099155069582505,0.541357578341587,0.0708158139319178,-0.549127070519486,-1.38140987232289,13,"CCN1;SIRT3"
"GO:2000311","regulation of AMPA receptor activity",0.0618936099029776,0.457699327915437,0.0736532668184816,0.628176739812325,1.45486590920103,13,"GSG1L;CACNG7;SHANK1;CACNG4;CACNG8;ARC"
"GO:2000316","regulation of T-helper 17 type immune response",0.205299039355439,0.673726707130701,0.0369230408146938,0.424894418574823,1.20862501728622,32,"CLEC7A;NLRP10;IL12RB1;IL23R;IL27RA;IL23A;CD69;JAK2"
"GO:2000317","negative regulation of T-helper 17 type immune response",0.933265410086602,1,0.0130619336182032,0.266587668018056,0.60486571191197,12,"IL27RA;CD69;FOXP3;SMAD7"
"GO:2000318","positive regulation of T-helper 17 type immune response",0.15057978115303,0.614338121681931,0.0452829797226623,0.516684549860397,1.29389460072593,18,"CLEC7A;NLRP10;IL12RB1;IL23R;IL23A;JAK2"
"GO:2000319","regulation of T-helper 17 cell differentiation",0.86468559299549,1,0.020751485481662,-0.255119857005549,-0.744219555350241,23,"NFKBID;LGALS1;NFKBIZ;LOXL3"
"GO:2000320","negative regulation of T-helper 17 cell differentiation",0.859644913627639,1,0.0193094736922266,-0.285567588601082,-0.68777367600905,11,"LGALS1;LOXL3"
"GO:2000321","positive regulation of T-helper 17 cell differentiation",0.751456976345561,0.981148516586628,0.0163307220376802,0.351141181708868,0.782259933552725,11,"IL12RB1;IL23R;IL23A"
"GO:2000328","regulation of T-helper 17 cell lineage commitment",0.424556707929073,0.835385748643195,0.0247410070769755,0.450152034872411,1.04255826105405,13,"IL12RB1;IL23R;IL23A;CD69"
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production",0.668299853013229,0.951938540767057,0.0173372174933725,0.342416387632751,0.857487833297512,18,"F2RL1;MAP2K5;MCOLN2;CD74"
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production",0.845729366602687,1,0.0195554737809942,-0.291615270857453,-0.702339182820152,11,"TIRAP;HMGB1;MBP;MIF;LPL;TLR4"
"GO:2000345","regulation of hepatocyte proliferation",0.236624834874505,0.703492257168883,0.0352822347483627,0.49119666081227,1.19807027560818,16,"GLI1;CEACAM1;MDK;HPN"
"GO:2000347","positive regulation of hepatocyte proliferation",0.875356803044719,1,0.0189087217642026,-0.288792928168208,-0.677729883265797,10,"TNFAIP3;CFLAR;RTN4;FGF1"
"GO:2000351","regulation of endothelial cell apoptotic process",0.396781272860278,0.818497773169776,0.023653360411628,0.335892951697061,1.03980856077043,51,"CD248;CD40;RGCC;SEMA5A;KDR;GAS6;HLA-G;SCG2"
"GO:2000352","negative regulation of endothelial cell apoptotic process",0.493281075027996,0.870881849596117,0.0312003598142687,-0.313464507027995,-0.972847140667121,30,"ITGB3;NDNF;ANGPT1;CDH5;IL4;TNFAIP3"
"GO:2000353","positive regulation of endothelial cell apoptotic process",0.257720291026677,0.723575754959261,0.033136616625146,0.455398401302433,1.169093972603,20,"CD248;CD40;RGCC"
"GO:2000369","regulation of clathrin-dependent endocytosis",0.623678996036988,0.927175637939842,0.0185205435068886,0.363397086022254,0.886356284030783,16,"USH1G;NEU3;HIP1R"
"GO:2000377","regulation of reactive oxygen species metabolic process",0.74450408997955,0.978271006221442,0.0122155943107564,0.243525485903748,0.87314923735372,138,"IER3;CLEC7A;F2RL1;BMP7;ADGRB1;CD177;PLIN5;ACP5;MPV17L;ACE2;RAC2;GRIN1;AGT;NOX5;ALOX5;MAPT;FPR2;PLCG2;DUOXA1;PDGFRB;CRYAB;PINK1;GCH1;PPARA"
"GO:2000378","negative regulation of reactive oxygen species metabolic process",0.991088959371696,1,0.0104442726900538,0.187821313425274,0.557244730270725,40,"PLIN5;ACP5;MPV17L;CRYAB;PINK1;PPARA"
"GO:2000379","positive regulation of reactive oxygen species metabolic process",0.625633802816901,0.927791064257083,0.0161397641521621,0.279696984487989,0.909265821726373,68,"CLEC7A;F2RL1;ADGRB1;CD177;ACE2;GRIN1;AGT;NOX5;MAPT;FPR2;PLCG2;DUOXA1;PDGFRB"
"GO:2000392","regulation of lamellipodium morphogenesis",0.264746464298034,0.725104943473565,0.0338859260319688,0.546188873545378,1.18914463264472,10,"ENPP2"
"GO:2000401","regulation of lymphocyte migration",0.271872740419378,0.731252555032232,0.0299879836796466,0.354463431578868,1.11652554233443,56,"CXCL12;CXCL13;GCSAM;TNFSF14;APOD;IL27RA;SPN;XCL1;CCL5;CD69;TMEM102;ADAM8;OXSR1;CD200R1;PTK2B;ECM1;ADAM10;CORO1A"
"GO:2000402","negative regulation of lymphocyte migration",0.75917621657532,0.981793467440867,0.0157246771880654,0.32709129544101,0.785957881186137,15,"GCSAM;APOD;IL27RA;CD69"
"GO:2000403","positive regulation of lymphocyte migration",0.192663378545006,0.664139960877026,0.0381789851736003,0.42530959458019,1.21559490007874,33,"CXCL12;CXCL13;TNFSF14;SPN;XCL1;CCL5;TMEM102;ADAM8;OXSR1;PTK2B;ADAM10;CORO1A"
"GO:2000404","regulation of T cell migration",0.171832681312067,0.643170607544719,0.0401900048998496,0.412668411132899,1.22931543342834,41,"CXCL12;CXCL13;TNFSF14;APOD;IL27RA;SPN;XCL1;CCL5;CD69;TMEM102;ADAM8;OXSR1;CD200R1;ECM1;ADAM10;CORO1A"
"GO:2000406","positive regulation of T cell migration",0.206149984311265,0.673726707130701,0.0371008228654284,0.435161826165468,1.21050689221784,29,"CXCL12;CXCL13;TNFSF14;SPN;XCL1;CCL5;TMEM102;ADAM8;OXSR1;ADAM10;CORO1A"
"GO:2000434","regulation of protein neddylation",0.938582677165354,1,0.0193389038683302,-0.235349851851127,-0.651012400973245,19,"EPAS1;COPS6;HIF1A"
"GO:2000463","positive regulation of excitatory postsynaptic potential",0.19374322440762,0.665756411876726,0.0381615360374572,0.431832289454316,1.22016312515611,31,"SHANK1;CHRNA7;ADRB2;GRIN2B;GRIN1;STX1B;IGSF11;GRIN2D;RIMS2;PTK2B;CUX2"
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",0.513522537562604,0.877179193996973,0.0338468518961559,-0.26571627985158,-0.966993089355019,65,"NFKBID;IL18;ANXA1;TNFSF4;RIPK2;TGFBR2;LGALS1;NFKBIZ;SOCS5;IL4R;LOXL3;SHB;HMGB1;RARA;CD160;PRKCZ;ARG2;GATA3"
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",0.224823695345557,0.693251067905227,0.0490409715974691,-0.371531626648968,-1.16144456052648,31,"ANXA1;TNFSF4;LGALS1;SOCS5;IL4R;LOXL3;HMGB1;ARG2;TWSG1"
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",0.41593438781488,0.829182304105539,0.0354703050905573,-0.31193475632202,-1.02002444798286,38,"NFKBID;IL18;ANXA1;TNFSF4;RIPK2;TGFBR2;NFKBIZ;SOCS5;IL4R;SHB;RARA;CD160;PRKCZ"
"GO:2000551","regulation of T-helper 2 cell cytokine production",0.670551855375833,0.952434704377732,0.0230291208893727,-0.356735695052151,-0.837175766380324,10,"IL6;IL4;PRKCZ;DENND1B;GATA3"
"GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation",0.959230769230769,1,0.018663195997653,-0.221855000382756,-0.59848575114938,17,"RIPK2;TGFBR2"
"GO:2000562","negative regulation of CD4-positive, alpha-beta T cell proliferation",0.934178950977031,1,0.0131837442631109,0.266229291185635,0.593096220213023,11,"XCL1;FOXP3"
"GO:2000573","positive regulation of DNA biosynthetic process",0.461079723791588,0.853764737366231,0.034773797441902,-0.285400008483267,-0.988786291224934,50,"CYP1B1;CCNA2;FBXO4;VEGFA;NAF1;RFC2;FGF2;HSP90AA1;HTR2A;CCT6A;CHTF8;HNRNPD;CTNNB1;HNRNPA1;ATM;RFC3;PRKD2"
"GO:2000622","regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.607107355864811,0.919342802420914,0.0253775583788183,-0.355861889210489,-0.895222897086078,13,"SYNCRIP;RBM8A;A1CF;CASC3"
